action,file,timestamp,runtime,lazy,blocksize,prefetch_storage
read_prefetched,['vhs-bucket/hydi-header.trk', 'hydi-tractography/hydi_tracks.10_58_0.trk', 'hydi-tractography/hydi_tracks.10_58_1.trk', 'hydi-tractography/hydi_tracks.10_58_2.trk', 'hydi-tractography/hydi_tracks.10_58_3.trk', 'hydi-tractography/hydi_tracks.10_58_4.trk', 'hydi-tractography/hydi_tracks.10_58_5.trk', 'hydi-tractography/hydi_tracks.10_58_6.trk', 'hydi-tractography/hydi_tracks.10_58_7.trk', 'hydi-tractography/hydi_tracks.11_58_0.trk', 'hydi-tractography/hydi_tracks.11_58_1.trk', 'hydi-tractography/hydi_tracks.11_58_2.trk', 'hydi-tractography/hydi_tracks.11_58_3.trk', 'hydi-tractography/hydi_tracks.11_58_4.trk', 'hydi-tractography/hydi_tracks.11_58_5.trk', 'hydi-tractography/hydi_tracks.11_58_6.trk', 'hydi-tractography/hydi_tracks.11_58_7.trk', 'hydi-tractography/hydi_tracks.12_58_0.trk', 'hydi-tractography/hydi_tracks.12_58_1.trk', 'hydi-tractography/hydi_tracks.12_58_2.trk', 'hydi-tractography/hydi_tracks.12_58_3.trk'],463090500362129,1054.571876592,True,67108864,[('/dev/shm', 1024)]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_0.trk>,464145231341772,65.754857222,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_1.trk>,464210987611349,72.763347001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_2.trk>,464283752406929,84.889351401,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_3.trk>,464368643093873,52.252224158000004,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_4.trk>,464420896813054,103.75068737500001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_5.trk>,464524648888935,70.61408667100001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_6.trk>,464595264371046,61.660707102,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_7.trk>,464656926440795,79.823345442,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_0.trk>,464736751256369,54.063279633,True,0,[]
